household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
elderly_headed_hh,top_1_percent,1988,895100.0,24400.0,919500.0,200.0,266500.0,653200.0
elderly_headed_hh,top_1_percent,1989,784800.0,23500.0,808300.0,100.0,223500.0,584900.0
elderly_headed_hh,top_1_percent,1990,763900.0,25100.0,789000.0,300.0,215800.0,573500.0
elderly_headed_hh,top_1_percent,1991,648000.0,27500.0,675500.0,100.0,183100.0,492500.0
elderly_headed_hh,top_1_percent,1992,750200.0,27700.0,778000.0,300.0,221600.0,556600.0
elderly_headed_hh,top_1_percent,1993,702600.0,29100.0,731700.0,0.0,226300.0,505500.0
elderly_headed_hh,top_1_percent,1994,721400.0,31500.0,752800.0,300.0,241700.0,511400.0
elderly_headed_hh,top_1_percent,1995,802300.0,27800.0,830100.0,200.0,274600.0,555600.0
elderly_headed_hh,top_1_percent,1996,950300.0,26900.0,977200.0,400.0,325400.0,652200.0
elderly_headed_hh,top_1_percent,1997,1055300.0,30100.0,1085400.0,200.0,344100.0,741400.0
elderly_headed_hh,top_1_percent,1998,1150900.0,27300.0,1178200.0,500.0,352900.0,825900.0
elderly_headed_hh,top_1_percent,1999,1263400.0,28700.0,1292100.0,200.0,388600.0,903700.0
elderly_headed_hh,top_1_percent,2000,1331300.0,33600.0,1364900.0,800.0,402400.0,963300.0
elderly_headed_hh,top_1_percent,2001,1153000.0,31300.0,1184300.0,500.0,345500.0,839300.0
elderly_headed_hh,top_1_percent,2002,1083400.0,32500.0,1116000.0,400.0,327900.0,788500.0
elderly_headed_hh,top_1_percent,2003,1173800.0,33500.0,1207300.0,400.0,343600.0,864100.0
elderly_headed_hh,top_1_percent,2004,1411600.0,32800.0,1444400.0,600.0,409100.0,1035900.0
elderly_headed_hh,top_1_percent,2005,1652900.0,34600.0,1687500.0,600.0,485300.0,1202800.0
elderly_headed_hh,top_1_percent,2006,1662700.0,35100.0,1697800.0,900.0,483800.0,1214900.0
elderly_headed_hh,top_1_percent,2007,1934100.0,33500.0,1967600.0,500.0,519700.0,1448500.0
elderly_headed_hh,top_1_percent,2008,1505900.0,33900.0,1539700.0,800.0,398300.0,1142300.0
elderly_headed_hh,top_1_percent,2009,1198900.0,37800.0,1236700.0,600.0,324900.0,912400.0
elderly_headed_hh,top_1_percent,2010,1296300.0,35100.0,1331400.0,800.0,360500.0,971800.0
elderly_headed_hh,top_1_percent,2011,1486000.0,33200.0,1519200.0,900.0,414800.0,1105300.0
elderly_headed_hh,top_1_percent,2012,1831900.0,32400.0,1864300.0,400.0,504500.0,1360300.0
elderly_headed_hh,top_1_percent,2013,1392900.0,34400.0,1427300.0,600.0,455300.0,972600.0
elderly_headed_hh,top_1_percent,2014,1599700.0,32200.0,1631800.0,600.0,525300.0,1107200.0
elderly_headed_hh,top_1_percent,2015,1654000.0,33400.0,1687400.0,700.0,536000.0,1152100.0
elderly_headed_hh,top_1_percent,2016,1634300.0,32700.0,1667100.0,500.0,526400.0,1141300.0
elderly_headed_hh,top_1_percent,2017,1658500.0,35000.0,1693500.0,1200.0,500600.0,1194000.0
nonelderly_childless_hh,all_quintiles,1979,65600.0,1900.0,67500.0,700.0,16600.0,51500.0
nonelderly_childless_hh,all_quintiles,1980,63700.0,2200.0,65900.0,700.0,16300.0,50300.0
nonelderly_childless_hh,all_quintiles,1981,63700.0,2200.0,65800.0,800.0,16500.0,50100.0
nonelderly_childless_hh,all_quintiles,1982,64200.0,2400.0,66600.0,700.0,15500.0,51800.0
nonelderly_childless_hh,all_quintiles,1983,64400.0,2300.0,66700.0,800.0,15100.0,52300.0
nonelderly_childless_hh,all_quintiles,1984,67100.0,2100.0,69200.0,800.0,15600.0,54300.0
nonelderly_childless_hh,all_quintiles,1985,69500.0,2000.0,71500.0,800.0,16500.0,55800.0
nonelderly_childless_hh,all_quintiles,1986,73900.0,2100.0,76000.0,800.0,17600.0,59200.0
nonelderly_childless_hh,all_quintiles,1987,73400.0,2000.0,75400.0,800.0,18100.0,58100.0
nonelderly_childless_hh,all_quintiles,1988,77600.0,2100.0,79700.0,900.0,19200.0,61300.0
nonelderly_childless_hh,all_quintiles,1989,76800.0,2100.0,78900.0,900.0,18800.0,61000.0
nonelderly_childless_hh,all_quintiles,1990,77400.0,2300.0,79700.0,1000.0,19100.0,61500.0
nonelderly_childless_hh,all_quintiles,1991,75000.0,2400.0,77400.0,1100.0,18600.0,59900.0
nonelderly_childless_hh,all_quintiles,1992,77100.0,2700.0,79800.0,1300.0,19200.0,61800.0
nonelderly_childless_hh,all_quintiles,1993,76500.0,2600.0,79100.0,1300.0,19400.0,61000.0
nonelderly_childless_hh,all_quintiles,1994,77300.0,2400.0,79800.0,1400.0,19900.0,61300.0
nonelderly_childless_hh,all_quintiles,1995,78600.0,2500.0,81100.0,1500.0,20300.0,62300.0
nonelderly_childless_hh,all_quintiles,1996,81700.0,2500.0,84300.0,1500.0,21300.0,64500.0
nonelderly_childless_hh,all_quintiles,1997,84900.0,2500.0,87400.0,1600.0,22200.0,66800.0
nonelderly_childless_hh,all_quintiles,1998,88400.0,2600.0,91000.0,1700.0,22900.0,69900.0
nonelderly_childless_hh,all_quintiles,1999,92200.0,2500.0,94800.0,1800.0,24000.0,72600.0
nonelderly_childless_hh,all_quintiles,2000,94400.0,2600.0,97000.0,1900.0,24500.0,74500.0
nonelderly_childless_hh,all_quintiles,2001,89500.0,2900.0,92300.0,2100.0,22100.0,72400.0
nonelderly_childless_hh,all_quintiles,2002,84200.0,3200.0,87400.0,2300.0,20100.0,69500.0
nonelderly_childless_hh,all_quintiles,2003,85800.0,3300.0,89100.0,2400.0,19900.0,71600.0
nonelderly_childless_hh,all_quintiles,2004,89200.0,3300.0,92400.0,2500.0,20800.0,74200.0
nonelderly_childless_hh,all_quintiles,2005,94500.0,3300.0,97800.0,2600.0,22400.0,78000.0
nonelderly_childless_hh,all_quintiles,2006,96500.0,3500.0,100000.0,2500.0,22900.0,79600.0
nonelderly_childless_hh,all_quintiles,2007,96700.0,3500.0,100200.0,2600.0,22400.0,80400.0
nonelderly_childless_hh,all_quintiles,2008,90900.0,3700.0,94600.0,2700.0,19600.0,77600.0
nonelderly_childless_hh,all_quintiles,2009,85100.0,4700.0,89700.0,3000.0,18100.0,74600.0
nonelderly_childless_hh,all_quintiles,2010,83600.0,4900.0,88600.0,3200.0,18200.0,73500.0
nonelderly_childless_hh,all_quintiles,2011,84600.0,4500.0,89200.0,3200.0,18100.0,74300.0
nonelderly_childless_hh,all_quintiles,2012,88400.0,4300.0,92700.0,3300.0,19400.0,76700.0
nonelderly_childless_hh,all_quintiles,2013,87300.0,4100.0,91300.0,3400.0,20700.0,74000.0
nonelderly_childless_hh,all_quintiles,2014,90800.0,3900.0,94700.0,3900.0,21900.0,76800.0
nonelderly_childless_hh,all_quintiles,2015,92600.0,3700.0,96300.0,4100.0,22000.0,78400.0
nonelderly_childless_hh,all_quintiles,2016,93800.0,3800.0,97500.0,4300.0,22300.0,79500.0
nonelderly_childless_hh,all_quintiles,2017,97500.0,3900.0,101400.0,4300.0,23200.0,82600.0
nonelderly_childless_hh,lowest_quintile,1979,12700.0,1900.0,14600.0,1400.0,2100.0,13800.0
nonelderly_childless_hh,lowest_quintile,1980,12400.0,1900.0,14300.0,1400.0,2100.0,13600.0
nonelderly_childless_hh,lowest_quintile,1981,12300.0,1800.0,14100.0,1600.0,2200.0,13500.0
nonelderly_childless_hh,lowest_quintile,1982,12000.0,1900.0,13900.0,1400.0,2000.0,13300.0
nonelderly_childless_hh,lowest_quintile,1983,11900.0,1500.0,13400.0,1500.0,2100.0,12800.0
nonelderly_childless_hh,lowest_quintile,1984,12500.0,1500.0,14000.0,1500.0,2200.0,13400.0
nonelderly_childless_hh,lowest_quintile,1985,12900.0,1600.0,14500.0,1500.0,2400.0,13600.0
nonelderly_childless_hh,lowest_quintile,1986,12800.0,1400.0,14200.0,1500.0,2300.0,13400.0
nonelderly_childless_hh,lowest_quintile,1987,12900.0,1600.0,14500.0,1300.0,2400.0,13400.0
nonelderly_childless_hh,lowest_quintile,1988,13300.0,1600.0,14900.0,1200.0,2500.0,13600.0
nonelderly_childless_hh,lowest_quintile,1989,14200.0,1500.0,15700.0,1200.0,2600.0,14300.0
nonelderly_childless_hh,lowest_quintile,1990,14700.0,1600.0,16300.0,1200.0,2800.0,14600.0
nonelderly_childless_hh,lowest_quintile,1991,15200.0,1500.0,16800.0,1200.0,2900.0,15100.0
nonelderly_childless_hh,lowest_quintile,1992,15200.0,1700.0,16900.0,1200.0,2900.0,15300.0
nonelderly_childless_hh,lowest_quintile,1993,15100.0,1700.0,16800.0,1300.0,2900.0,15200.0
nonelderly_childless_hh,lowest_quintile,1994,15300.0,1700.0,16900.0,1500.0,2800.0,15600.0
nonelderly_childless_hh,lowest_quintile,1995,15600.0,1600.0,17200.0,1600.0,2900.0,15900.0
nonelderly_childless_hh,lowest_quintile,1996,15400.0,1600.0,17000.0,1800.0,2800.0,16000.0
nonelderly_childless_hh,lowest_quintile,1997,16100.0,1600.0,17700.0,1800.0,3000.0,16500.0
nonelderly_childless_hh,lowest_quintile,1998,17000.0,1600.0,18600.0,1800.0,3000.0,17400.0
nonelderly_childless_hh,lowest_quintile,1999,17700.0,1600.0,19300.0,1800.0,3100.0,18000.0
nonelderly_childless_hh,lowest_quintile,2000,18000.0,1600.0,19500.0,2000.0,3200.0,18300.0
nonelderly_childless_hh,lowest_quintile,2001,17500.0,1800.0,19200.0,2000.0,2900.0,18400.0
nonelderly_childless_hh,lowest_quintile,2002,17300.0,1800.0,19100.0,1700.0,2700.0,18100.0
nonelderly_childless_hh,lowest_quintile,2003,17200.0,1900.0,19100.0,1800.0,2700.0,18200.0
nonelderly_childless_hh,lowest_quintile,2004,17400.0,1800.0,19200.0,1900.0,2800.0,18300.0
nonelderly_childless_hh,lowest_quintile,2005,18500.0,1600.0,20100.0,2100.0,3000.0,19200.0
nonelderly_childless_hh,lowest_quintile,2006,19500.0,1600.0,21100.0,2200.0,3200.0,20000.0
nonelderly_childless_hh,lowest_quintile,2007,20300.0,1600.0,22000.0,2300.0,3200.0,21000.0
nonelderly_childless_hh,lowest_quintile,2008,20300.0,1800.0,22100.0,2200.0,2500.0,21800.0
nonelderly_childless_hh,lowest_quintile,2009,19200.0,2400.0,21600.0,2300.0,2300.0,21600.0
nonelderly_childless_hh,lowest_quintile,2010,18800.0,2500.0,21400.0,2500.0,2400.0,21400.0
nonelderly_childless_hh,lowest_quintile,2011,19200.0,2400.0,21500.0,2600.0,2500.0,21600.0
nonelderly_childless_hh,lowest_quintile,2012,18400.0,2100.0,20500.0,3000.0,2500.0,21000.0
nonelderly_childless_hh,lowest_quintile,2013,19900.0,2000.0,21900.0,2900.0,3100.0,21800.0
nonelderly_childless_hh,lowest_quintile,2014,20100.0,1800.0,21900.0,3300.0,3000.0,22200.0
nonelderly_childless_hh,lowest_quintile,2015,20900.0,1800.0,22800.0,3900.0,3100.0,23600.0
nonelderly_childless_hh,lowest_quintile,2016,21200.0,1800.0,23000.0,3800.0,3100.0,23600.0
nonelderly_childless_hh,lowest_quintile,2017,21500.0,1900.0,23400.0,3900.0,3200.0,24100.0
nonelderly_childless_hh,second_quintile,1979,27900.0,2700.0,30500.0,1300.0,5500.0,26400.0
nonelderly_childless_hh,second_quintile,1980,26600.0,2900.0,29400.0,1600.0,5300.0,25600.0
nonelderly_childless_hh,second_quintile,1981,27000.0,2900.0,29900.0,1500.0,5600.0,25800.0
nonelderly_childless_hh,second_quintile,1982,26100.0,3100.0,29200.0,1600.0,5100.0,25700.0
nonelderly_childless_hh,second_quintile,1983,25400.0,3000.0,28400.0,1700.0,4900.0,25200.0
nonelderly_childless_hh,second_quintile,1984,27600.0,2800.0,30400.0,1600.0,5400.0,26700.0
nonelderly_childless_hh,second_quintile,1985,27600.0,2900.0,30400.0,1700.0,5600.0,26600.0
nonelderly_childless_hh,second_quintile,1986,27700.0,3000.0,30700.0,1900.0,5600.0,27000.0
nonelderly_childless_hh,second_quintile,1987,27700.0,2800.0,30500.0,1800.0,5500.0,26700.0
nonelderly_childless_hh,second_quintile,1988,28700.0,2600.0,31300.0,1900.0,5800.0,27300.0
nonelderly_childless_hh,second_quintile,1989,29200.0,2700.0,31800.0,2000.0,5900.0,28000.0
nonelderly_childless_hh,second_quintile,1990,29700.0,2800.0,32500.0,1900.0,6100.0,28400.0
nonelderly_childless_hh,second_quintile,1991,29100.0,3100.0,32300.0,2200.0,6000.0,28500.0
nonelderly_childless_hh,second_quintile,1992,29300.0,3300.0,32600.0,2400.0,6000.0,29100.0
nonelderly_childless_hh,second_quintile,1993,29700.0,3200.0,33000.0,2600.0,6100.0,29400.0
nonelderly_childless_hh,second_quintile,1994,30300.0,3100.0,33400.0,2500.0,6200.0,29800.0
nonelderly_childless_hh,second_quintile,1995,32400.0,2900.0,35300.0,2600.0,6600.0,31300.0
nonelderly_childless_hh,second_quintile,1996,31700.0,3200.0,34900.0,2800.0,6500.0,31300.0
nonelderly_childless_hh,second_quintile,1997,32300.0,3300.0,35600.0,3100.0,6600.0,32100.0
nonelderly_childless_hh,second_quintile,1998,33700.0,3400.0,37100.0,3300.0,6700.0,33600.0
nonelderly_childless_hh,second_quintile,1999,35300.0,3100.0,38400.0,3200.0,7100.0,34600.0
nonelderly_childless_hh,second_quintile,2000,34900.0,3300.0,38300.0,3500.0,7000.0,34800.0
nonelderly_childless_hh,second_quintile,2001,34800.0,3500.0,38300.0,3600.0,6400.0,35500.0
nonelderly_childless_hh,second_quintile,2002,34200.0,3700.0,38000.0,3800.0,6100.0,35700.0
nonelderly_childless_hh,second_quintile,2003,34500.0,3900.0,38400.0,3700.0,6000.0,36000.0
nonelderly_childless_hh,second_quintile,2004,35900.0,3700.0,39600.0,3600.0,6300.0,37000.0
nonelderly_childless_hh,second_quintile,2005,36300.0,3900.0,40100.0,4000.0,6500.0,37700.0
nonelderly_childless_hh,second_quintile,2006,37300.0,3800.0,41100.0,3700.0,6700.0,38100.0
nonelderly_childless_hh,second_quintile,2007,38900.0,3900.0,42900.0,3700.0,7000.0,39600.0
nonelderly_childless_hh,second_quintile,2008,37800.0,4100.0,41900.0,4100.0,5600.0,40300.0
nonelderly_childless_hh,second_quintile,2009,36600.0,5000.0,41600.0,4200.0,5400.0,40400.0
nonelderly_childless_hh,second_quintile,2010,36100.0,5100.0,41100.0,4600.0,5400.0,40300.0
nonelderly_childless_hh,second_quintile,2011,35700.0,4900.0,40600.0,4800.0,5300.0,40100.0
nonelderly_childless_hh,second_quintile,2012,36100.0,4500.0,40600.0,4700.0,5500.0,39800.0
nonelderly_childless_hh,second_quintile,2013,37200.0,4300.0,41500.0,5000.0,6300.0,40200.0
nonelderly_childless_hh,second_quintile,2014,37800.0,4100.0,41800.0,5700.0,6400.0,41100.0
nonelderly_childless_hh,second_quintile,2015,39900.0,4000.0,43900.0,6100.0,6700.0,43200.0
nonelderly_childless_hh,second_quintile,2016,41200.0,3800.0,45000.0,5900.0,7000.0,43900.0
nonelderly_childless_hh,second_quintile,2017,41100.0,4100.0,45200.0,6000.0,7000.0,44200.0
nonelderly_childless_hh,middle_quintile,1979,44600.0,2200.0,46800.0,600.0,9800.0,37700.0
nonelderly_childless_hh,middle_quintile,1980,43000.0,2600.0,45600.0,700.0,9600.0,36700.0
nonelderly_childless_hh,middle_quintile,1981,42900.0,2700.0,45700.0,800.0,9900.0,36600.0
nonelderly_childless_hh,middle_quintile,1982,42100.0,2900.0,45000.0,800.0,9100.0,36700.0
nonelderly_childless_hh,middle_quintile,1983,42100.0,3000.0,45100.0,800.0,8900.0,37100.0
nonelderly_childless_hh,middle_quintile,1984,45300.0,2600.0,47900.0,800.0,9600.0,39100.0
nonelderly_childless_hh,middle_quintile,1985,45900.0,2500.0,48300.0,800.0,10000.0,39100.0
nonelderly_childless_hh,middle_quintile,1986,47000.0,2600.0,49500.0,800.0,10300.0,40100.0
nonelderly_childless_hh,middle_quintile,1987,46900.0,2700.0,49500.0,1000.0,10100.0,40500.0
nonelderly_childless_hh,middle_quintile,1988,46700.0,2800.0,49500.0,1200.0,10200.0,40600.0
nonelderly_childless_hh,middle_quintile,1989,47700.0,2600.0,50200.0,1300.0,10400.0,41200.0
nonelderly_childless_hh,middle_quintile,1990,47700.0,2800.0,50500.0,1500.0,10600.0,41400.0
nonelderly_childless_hh,middle_quintile,1991,47100.0,3000.0,50100.0,1700.0,10300.0,41500.0
nonelderly_childless_hh,middle_quintile,1992,46900.0,3500.0,50400.0,2000.0,10300.0,42100.0
nonelderly_childless_hh,middle_quintile,1993,46400.0,3400.0,49800.0,2100.0,10200.0,41700.0
nonelderly_childless_hh,middle_quintile,1994,47000.0,3000.0,50000.0,2300.0,10300.0,42100.0
nonelderly_childless_hh,middle_quintile,1995,48700.0,3500.0,52200.0,2500.0,10800.0,43900.0
nonelderly_childless_hh,middle_quintile,1996,50000.0,3400.0,53300.0,2400.0,11000.0,44700.0
nonelderly_childless_hh,middle_quintile,1997,50500.0,3400.0,53900.0,2400.0,11200.0,45200.0
nonelderly_childless_hh,middle_quintile,1998,52800.0,3500.0,56400.0,2700.0,11500.0,47600.0
nonelderly_childless_hh,middle_quintile,1999,54200.0,3600.0,57700.0,3000.0,11900.0,48800.0
nonelderly_childless_hh,middle_quintile,2000,54400.0,3800.0,58200.0,3100.0,11800.0,49500.0
nonelderly_childless_hh,middle_quintile,2001,53100.0,4300.0,57400.0,3600.0,10800.0,50200.0
nonelderly_childless_hh,middle_quintile,2002,51800.0,4600.0,56300.0,4000.0,10300.0,50100.0
nonelderly_childless_hh,middle_quintile,2003,52000.0,4700.0,56800.0,4300.0,10200.0,50900.0
nonelderly_childless_hh,middle_quintile,2004,53600.0,4500.0,58100.0,4500.0,10500.0,52100.0
nonelderly_childless_hh,middle_quintile,2005,54400.0,4900.0,59300.0,4200.0,10800.0,52700.0
nonelderly_childless_hh,middle_quintile,2006,56300.0,4800.0,61100.0,4000.0,11200.0,53800.0
nonelderly_childless_hh,middle_quintile,2007,58300.0,5100.0,63400.0,4000.0,11500.0,55900.0
nonelderly_childless_hh,middle_quintile,2008,56100.0,5500.0,61600.0,4300.0,9600.0,56200.0
nonelderly_childless_hh,middle_quintile,2009,54300.0,6300.0,60700.0,4900.0,9200.0,56400.0
nonelderly_childless_hh,middle_quintile,2010,53300.0,6900.0,60200.0,4900.0,9300.0,55700.0
nonelderly_childless_hh,middle_quintile,2011,52900.0,6600.0,59500.0,5100.0,9000.0,55500.0
nonelderly_childless_hh,middle_quintile,2012,53000.0,6300.0,59300.0,5300.0,9200.0,55400.0
nonelderly_childless_hh,middle_quintile,2013,54900.0,6000.0,60900.0,5300.0,10500.0,55800.0
nonelderly_childless_hh,middle_quintile,2014,55300.0,5800.0,61100.0,6200.0,10600.0,56700.0
nonelderly_childless_hh,middle_quintile,2015,59700.0,5400.0,65100.0,6100.0,11400.0,59800.0
nonelderly_childless_hh,middle_quintile,2016,60300.0,5700.0,66000.0,6300.0,11500.0,60800.0
nonelderly_childless_hh,middle_quintile,2017,60700.0,5400.0,66100.0,6600.0,11600.0,61200.0
nonelderly_childless_hh,fourth_quintile,1979,65700.0,1900.0,67600.0,300.0,15700.0,52200.0
nonelderly_childless_hh,fourth_quintile,1980,64500.0,2100.0,66600.0,300.0,15600.0,51200.0
nonelderly_childless_hh,fourth_quintile,1981,65300.0,2100.0,67500.0,300.0,16400.0,51300.0
nonelderly_childless_hh,fourth_quintile,1982,65200.0,2300.0,67500.0,300.0,15500.0,52300.0
nonelderly_childless_hh,fourth_quintile,1983,65900.0,2200.0,68100.0,300.0,15200.0,53200.0
nonelderly_childless_hh,fourth_quintile,1984,69400.0,2000.0,71400.0,300.0,15900.0,55800.0
nonelderly_childless_hh,fourth_quintile,1985,70300.0,1700.0,72100.0,300.0,16400.0,56000.0
nonelderly_childless_hh,fourth_quintile,1986,72700.0,2000.0,74800.0,400.0,17100.0,58000.0
nonelderly_childless_hh,fourth_quintile,1987,72900.0,1900.0,74800.0,400.0,16800.0,58400.0
nonelderly_childless_hh,fourth_quintile,1988,74000.0,1800.0,75800.0,300.0,17400.0,58700.0
nonelderly_childless_hh,fourth_quintile,1989,74500.0,1900.0,76400.0,500.0,17400.0,59500.0
nonelderly_childless_hh,fourth_quintile,1990,73500.0,2300.0,75800.0,500.0,17300.0,59000.0
nonelderly_childless_hh,fourth_quintile,1991,73200.0,2500.0,75700.0,700.0,17200.0,59200.0
nonelderly_childless_hh,fourth_quintile,1992,73000.0,2900.0,75800.0,800.0,17000.0,59700.0
nonelderly_childless_hh,fourth_quintile,1993,73500.0,2900.0,76400.0,1000.0,17100.0,60300.0
nonelderly_childless_hh,fourth_quintile,1994,74600.0,2400.0,76900.0,900.0,17400.0,60500.0
nonelderly_childless_hh,fourth_quintile,1995,75700.0,2600.0,78300.0,1200.0,17700.0,61800.0
nonelderly_childless_hh,fourth_quintile,1996,78600.0,2500.0,81100.0,900.0,18500.0,63500.0
nonelderly_childless_hh,fourth_quintile,1997,80100.0,2400.0,82500.0,1000.0,19000.0,64600.0
nonelderly_childless_hh,fourth_quintile,1998,83700.0,2400.0,86100.0,1100.0,19700.0,67500.0
nonelderly_childless_hh,fourth_quintile,1999,86000.0,2400.0,88500.0,1200.0,20300.0,69400.0
nonelderly_childless_hh,fourth_quintile,2000,87400.0,2600.0,89900.0,1300.0,20500.0,70700.0
nonelderly_childless_hh,fourth_quintile,2001,85800.0,2900.0,88700.0,1500.0,19000.0,71100.0
nonelderly_childless_hh,fourth_quintile,2002,83500.0,3600.0,87200.0,1800.0,18100.0,70800.0
nonelderly_childless_hh,fourth_quintile,2003,84100.0,3900.0,87900.0,2100.0,17800.0,72200.0
nonelderly_childless_hh,fourth_quintile,2004,86800.0,4000.0,90800.0,2500.0,18400.0,75000.0
nonelderly_childless_hh,fourth_quintile,2005,88100.0,4000.0,92100.0,2400.0,18900.0,75600.0
nonelderly_childless_hh,fourth_quintile,2006,90000.0,4400.0,94400.0,2400.0,19400.0,77500.0
nonelderly_childless_hh,fourth_quintile,2007,93000.0,4400.0,97400.0,2500.0,19800.0,80100.0
nonelderly_childless_hh,fourth_quintile,2008,91000.0,4600.0,95600.0,2500.0,17600.0,80600.0
nonelderly_childless_hh,fourth_quintile,2009,86400.0,6100.0,92500.0,3200.0,16500.0,79100.0
nonelderly_childless_hh,fourth_quintile,2010,84500.0,6900.0,91400.0,3500.0,16500.0,78400.0
nonelderly_childless_hh,fourth_quintile,2011,86000.0,5800.0,91800.0,3300.0,16400.0,78700.0
nonelderly_childless_hh,fourth_quintile,2012,87400.0,5600.0,93000.0,3100.0,17000.0,79100.0
nonelderly_childless_hh,fourth_quintile,2013,90100.0,5400.0,95600.0,3100.0,19100.0,79500.0
nonelderly_childless_hh,fourth_quintile,2014,93200.0,5100.0,98300.0,3700.0,20000.0,82000.0
nonelderly_childless_hh,fourth_quintile,2015,97600.0,4900.0,102500.0,3900.0,20900.0,85500.0
nonelderly_childless_hh,fourth_quintile,2016,97700.0,4900.0,102600.0,4300.0,20900.0,85900.0
nonelderly_childless_hh,fourth_quintile,2017,98300.0,5500.0,103800.0,4300.0,20900.0,87100.0
nonelderly_childless_hh,highest_quintile,1979,132500.0,1400.0,133900.0,100.0,36600.0,97400.0
nonelderly_childless_hh,highest_quintile,1980,129500.0,1700.0,131200.0,200.0,35900.0,95400.0
nonelderly_childless_hh,highest_quintile,1981,130500.0,1700.0,132200.0,200.0,36100.0,96300.0
nonelderly_childless_hh,highest_quintile,1982,132900.0,2000.0,134800.0,100.0,33700.0,101200.0
nonelderly_childless_hh,highest_quintile,1983,136400.0,1900.0,138300.0,100.0,33600.0,104800.0
nonelderly_childless_hh,highest_quintile,1984,146800.0,1800.0,148500.0,200.0,35800.0,112900.0
nonelderly_childless_hh,highest_quintile,1985,150000.0,1800.0,151800.0,100.0,37000.0,114900.0
nonelderly_childless_hh,highest_quintile,1986,163500.0,1800.0,165200.0,100.0,40000.0,125300.0
nonelderly_childless_hh,highest_quintile,1987,157100.0,1500.0,158600.0,200.0,41200.0,117500.0
nonelderly_childless_hh,highest_quintile,1988,170900.0,1700.0,172600.0,200.0,44600.0,128200.0
nonelderly_childless_hh,highest_quintile,1989,168500.0,1800.0,170300.0,200.0,43500.0,127000.0
nonelderly_childless_hh,highest_quintile,1990,168900.0,1900.0,170800.0,300.0,43600.0,127500.0
nonelderly_childless_hh,highest_quintile,1991,162800.0,2000.0,164800.0,300.0,42600.0,122500.0
nonelderly_childless_hh,highest_quintile,1992,170200.0,2100.0,172300.0,400.0,44800.0,127900.0
nonelderly_childless_hh,highest_quintile,1993,167200.0,2200.0,169400.0,400.0,45600.0,124300.0
nonelderly_childless_hh,highest_quintile,1994,169800.0,2200.0,172000.0,500.0,47200.0,125300.0
nonelderly_childless_hh,highest_quintile,1995,176700.0,2000.0,178800.0,400.0,49600.0,129500.0
nonelderly_childless_hh,highest_quintile,1996,186400.0,2100.0,188600.0,400.0,52800.0,136200.0
nonelderly_childless_hh,highest_quintile,1997,199200.0,2200.0,201400.0,400.0,56600.0,145200.0
nonelderly_childless_hh,highest_quintile,1998,212000.0,2100.0,214100.0,400.0,59600.0,155000.0
nonelderly_childless_hh,highest_quintile,1999,221400.0,2200.0,223500.0,500.0,62700.0,161200.0
nonelderly_childless_hh,highest_quintile,2000,231800.0,2100.0,233900.0,400.0,65500.0,168800.0
nonelderly_childless_hh,highest_quintile,2001,211900.0,2100.0,214100.0,500.0,57600.0,157000.0
nonelderly_childless_hh,highest_quintile,2002,200200.0,2700.0,202900.0,600.0,52900.0,150600.0
nonelderly_childless_hh,highest_quintile,2003,205800.0,2400.0,208200.0,700.0,52000.0,156800.0
nonelderly_childless_hh,highest_quintile,2004,221700.0,2500.0,224200.0,700.0,56400.0,168500.0
nonelderly_childless_hh,highest_quintile,2005,244600.0,2700.0,247300.0,800.0,63400.0,184700.0
nonelderly_childless_hh,highest_quintile,2006,249000.0,3000.0,252000.0,700.0,64500.0,188200.0
nonelderly_childless_hh,highest_quintile,2007,254200.0,2700.0,256900.0,800.0,64100.0,193500.0
nonelderly_childless_hh,highest_quintile,2008,235400.0,2900.0,238200.0,700.0,57100.0,181900.0
nonelderly_childless_hh,highest_quintile,2009,216900.0,3800.0,220700.0,1000.0,52000.0,169700.0
nonelderly_childless_hh,highest_quintile,2010,222400.0,3700.0,226100.0,1000.0,54600.0,172400.0
nonelderly_childless_hh,highest_quintile,2011,225800.0,3600.0,229400.0,900.0,54200.0,176000.0
nonelderly_childless_hh,highest_quintile,2012,240400.0,3600.0,243900.0,1000.0,58800.0,186100.0
nonelderly_childless_hh,highest_quintile,2013,237000.0,3200.0,240200.0,800.0,63100.0,177900.0
nonelderly_childless_hh,highest_quintile,2014,248000.0,3300.0,251300.0,1200.0,67100.0,185400.0
nonelderly_childless_hh,highest_quintile,2015,252400.0,2800.0,255200.0,1200.0,67800.0,188600.0
nonelderly_childless_hh,highest_quintile,2016,255800.0,3200.0,259000.0,1400.0,68800.0,191600.0
nonelderly_childless_hh,highest_quintile,2017,267900.0,2800.0,270700.0,1300.0,71500.0,200500.0
nonelderly_childless_hh,percentiles_81_90,1979,91600.0,1500.0,93100.0,200.0,23200.0,70100.0
nonelderly_childless_hh,percentiles_81_90,1980,89700.0,1900.0,91500.0,200.0,23300.0,68400.0
nonelderly_childless_hh,percentiles_81_90,1981,91000.0,1900.0,92900.0,200.0,24300.0,68900.0
nonelderly_childless_hh,percentiles_81_90,1982,91600.0,2000.0,93600.0,200.0,22900.0,70900.0
nonelderly_childless_hh,percentiles_81_90,1983,92400.0,1900.0,94400.0,100.0,22300.0,72200.0
