household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
nonelderly_childless_hh,top_1_percent,1982,547700.0,1000.0,548700.0,100.0,149100.0,399800.0
nonelderly_childless_hh,top_1_percent,1983,554100.0,1300.0,555400.0,0.0,148700.0,406700.0
nonelderly_childless_hh,top_1_percent,1984,631800.0,1300.0,633200.0,100.0,171500.0,461800.0
nonelderly_childless_hh,top_1_percent,1985,693600.0,1600.0,695200.0,100.0,181500.0,513800.0
nonelderly_childless_hh,top_1_percent,1986,839000.0,1100.0,840100.0,0.0,208300.0,631800.0
nonelderly_childless_hh,top_1_percent,1987,702400.0,1200.0,703600.0,200.0,213800.0,489900.0
nonelderly_childless_hh,top_1_percent,1988,900200.0,1000.0,901200.0,100.0,258300.0,643100.0
nonelderly_childless_hh,top_1_percent,1989,826700.0,1100.0,827800.0,100.0,232500.0,595500.0
nonelderly_childless_hh,top_1_percent,1990,876500.0,800.0,877300.0,200.0,244100.0,633300.0
nonelderly_childless_hh,top_1_percent,1991,744500.0,1000.0,745500.0,200.0,218900.0,526900.0
nonelderly_childless_hh,top_1_percent,1992,843400.0,1300.0,844700.0,100.0,251500.0,593300.0
nonelderly_childless_hh,top_1_percent,1993,780800.0,1000.0,781700.0,300.0,260200.0,521800.0
nonelderly_childless_hh,top_1_percent,1994,832800.0,1300.0,834000.0,300.0,288800.0,545500.0
nonelderly_childless_hh,top_1_percent,1995,881700.0,1400.0,883100.0,100.0,307300.0,575900.0
nonelderly_childless_hh,top_1_percent,1996,977500.0,800.0,978300.0,100.0,341700.0,636700.0
nonelderly_childless_hh,top_1_percent,1997,1172100.0,800.0,1172900.0,100.0,398900.0,774100.0
nonelderly_childless_hh,top_1_percent,1998,1330300.0,1100.0,1331400.0,200.0,436700.0,894900.0
nonelderly_childless_hh,top_1_percent,1999,1341900.0,500.0,1342400.0,100.0,442300.0,900300.0
nonelderly_childless_hh,top_1_percent,2000,1447500.0,700.0,1448300.0,300.0,471700.0,976800.0
nonelderly_childless_hh,top_1_percent,2001,1139500.0,1000.0,1140500.0,200.0,368200.0,772400.0
nonelderly_childless_hh,top_1_percent,2002,989000.0,1300.0,990400.0,300.0,315800.0,674900.0
nonelderly_childless_hh,top_1_percent,2003,1044000.0,800.0,1044800.0,300.0,317100.0,728000.0
nonelderly_childless_hh,top_1_percent,2004,1264700.0,800.0,1265500.0,200.0,381600.0,884100.0
nonelderly_childless_hh,top_1_percent,2005,1625800.0,1400.0,1627300.0,300.0,494700.0,1132900.0
nonelderly_childless_hh,top_1_percent,2006,1691600.0,1400.0,1693000.0,300.0,506900.0,1186400.0
nonelderly_childless_hh,top_1_percent,2007,1626500.0,1400.0,1627900.0,400.0,465000.0,1163300.0
nonelderly_childless_hh,top_1_percent,2008,1388300.0,900.0,1389300.0,200.0,396400.0,993100.0
nonelderly_childless_hh,top_1_percent,2009,1132300.0,1100.0,1133400.0,300.0,329800.0,803900.0
nonelderly_childless_hh,top_1_percent,2010,1199900.0,800.0,1200700.0,400.0,354500.0,846700.0
nonelderly_childless_hh,top_1_percent,2011,1220200.0,1100.0,1221300.0,400.0,357100.0,864700.0
nonelderly_childless_hh,top_1_percent,2012,1527000.0,1500.0,1528400.0,600.0,441500.0,1087500.0
nonelderly_childless_hh,top_1_percent,2013,1314400.0,1300.0,1315700.0,400.0,438700.0,877400.0
nonelderly_childless_hh,top_1_percent,2014,1451100.0,800.0,1451900.0,600.0,484900.0,967600.0
nonelderly_childless_hh,top_1_percent,2015,1459300.0,1300.0,1460600.0,700.0,483500.0,977800.0
nonelderly_childless_hh,top_1_percent,2016,1450900.0,1300.0,1452300.0,600.0,478100.0,974800.0
nonelderly_childless_hh,top_1_percent,2017,1621400.0,1500.0,1622900.0,1100.0,519000.0,1105000.0
